"vesselID_randomized","year","cpue_pred","year.SZ","diesel_volume","diesel_usd","days","fishers","simpson.div","richness","beta.bray","fishing.area.km2","median.latitude","median.longitude","boatsize","boatpower","income","income_perday","income_perkg","revenue_per_fisher_perday","revenue_per_fisher_perday_perkg","cpue_obs","cpue_base","cpue_diff"
36,"2009",96.5902589679465,"2009.57",NA,NA,7,NA,0.360583467678934,3.66666666666667,0.583490041986697,4106.88,-4.86111111111111,54.9027777777778,12,75,9927.14152472082,1438.03942141565,22.0075004847052,337.514828936259,6.91628747820204,66.7232142857143,241.003818203712,-144.413559235765
36,"2010",82.6327606934839,"2010.57",0.395757539590972,321.450942477382,8.28571428571429,3,0.340685690556299,2.92857142857143,0.785768246824493,NA,NA,NA,12,75,10334.1317700271,1855.23455364717,26.6356698831626,344.2833682389,1.30906223664981,69.3589710884354,241.003818203712,-158.371057510228
36,"2011",101.810343332152,"2011.57",0.319633601477507,310.677404037793,6.625,3,0.402133366248526,3.625,0.76607919560958,1711.2,-5.61666666666667,53.75,12,75,15131.304082324,2954.54970532778,27.2380749908476,1674.75762248335,4.7416693728294,108.386742424242,241.003818203712,-139.19347487156
36,"2012",141.64134852826,"2012.57",0.356983170984708,349.843507565014,5.77777777777778,0,0.239410153363,3.11111111111111,0.916170958993924,10267.2,-5.09444444444444,54.8333333333333,12,75,14055.73065743,5511.16965754473,30.4884529532785,663.385589881232,4.37906011956216,177.863888888889,241.003818203712,-99.3624696754519
36,"2013",164.372718907268,"2013.57",0.715164513567827,770.684243222676,5,3.6,0.369530342643235,4.875,0.700574670855648,6502.56,-4.49561403508772,55.0833333333333,12,75,23220.9736547933,5565.59595944515,25.4028098320759,384.589274736696,2.10297589911796,221.738446969697,241.003818203712,-76.6310992964438
36,"2014",190.037919901923,"2014.57",0.623328187422872,626.564891634508,3.375,3,0.319062715421862,3.125,0.811201257501208,6160.32,-4.52777777777778,54.8611111111111,12,75,25112.1181516503,7365.90404908681,33.7636632258048,143.816214864025,0.534901389887647,221.439583333333,241.003818203712,-50.9658983017888
36,"2015",221.112563605266,"2015.57",NA,NA,NA,NA,NA,NA,NA,5133.6,-4.80555555555556,54.9611111111111,12,75,NA,NA,NA,NA,NA,NA,241.003818203712,-19.8912545984455
61,"2006",218.1056104693,"2006.574",0.215475818922727,118.3970856102,3,3.33333333333333,0.69881570437403,4,0.836521835308865,NA,NA,NA,10,95,13900.8479118452,4633.61597061508,18.3834742803709,-31.9764630911007,-0.603329492284919,252.053333333333,234.596058042739,-16.4904475734392
61,"2007",219.78394538588,"2007.574",0.0972583120967577,68.3244334663126,3,2,0.501297595552797,4.5,0.250530962080616,NA,NA,NA,10,95,12079.8120660327,4026.6040220109,18.2837393698759,177.173382979389,2.74455287656248,220.511666666667,234.596058042739,-14.8121126568598
61,"2008",256.103488918181,"2008.574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,95,NA,NA,NA,NA,NA,NA,234.596058042739,21.5074308754413
61,"2009",287.842972545826,"2009.574",0.250854431096852,180.364335958636,2.33333333333333,2,0.495632536378889,3.33333333333333,0.598437623293616,NA,NA,NA,10,95,13897.0386194686,6561.37601063646,16.1947866646453,282.277879438312,3.3196267214435,424.782222222222,234.596058042739,53.2469145030863
61,"2010",263.312804407767,"2010.574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,95,NA,NA,NA,NA,NA,NA,234.596058042739,28.716746365028
61,"2011",226.883889741867,"2011.574",0.158310504652989,151.299006444683,2.5,3,0.571574050783136,3.5,0.58151700087184,NA,NA,NA,10,95,9475.22794414029,4143.54592111637,19.9314924250394,54.756654036681,0.339088609507102,229.4,234.596058042739,-7.71216830087266
61,"2012",201.756535796493,"2012.574",0.180738835178528,177.124058474957,2.66666666666667,3.07142857142857,0.611383343681132,4.66666666666667,0.649679960610537,NA,NA,NA,10,95,10875.9981820938,4148.09450724908,20.0705464979297,745.36258234104,1.67954562175165,235.277777777778,234.596058042739,-32.8395222462464
61,"2013",165.504243706074,"2013.574",0.313897988917622,333.160678831423,2.5,3,0.528046980681139,3,0.528465132375844,1368.96,-3.875,55.7083333333333,10,95,8956.69742923675,3894.17785690386,21.2564260403446,694.878286679631,1.17287666384389,195.916666666667,234.596058042739,-69.0918143366653
61,"2014",137.28852371061,"2014.574",0.328794497927938,348.431961744688,3.6,3,0.68922890666351,5.8,0.644515285270557,5818.08,-4.29901960784314,55.9656862745098,10,95,15997.0485698228,4362.26835440584,34.5322078781616,548.98942633534,0.962999913146915,133.316666666667,234.596058042739,-97.3075343321294
17,"2005",144.363525332262,"2005.581",0.123582113227491,68.0052727272727,NA,NA,NA,NA,NA,NA,NA,NA,9.144,NA,NA,NA,NA,NA,NA,NA,145.547657232109,-1.18413189984673
