"vesselID_randomized","DATE.ym","year","dmi","benso","month","cpue"
16,2011-06-01,2011,0.261,-0.23,6,17.4
16,2011-09-01,2011,0.589,-1.2,9,101.5
16,2011-10-01,2011,0.737,-1.13,10,53.5833333333333
16,2011-11-01,2011,0.601,-1.4,11,47.8
16,2011-12-01,2011,0.099,-2.37,12,8.33333333333333
16,2012-01-01,2012,0.227,-1.3,1,32.6666666666667
16,2012-02-01,2012,0.103,-0.84,2,37.4833333333333
16,2012-03-01,2012,0.196,-0.85,3,73.1428571428571
16,2012-04-01,2012,-0.064,-0.08,4,87.2777777777778
16,2012-05-01,2012,-0.122,0.06,5,99.7777777777778
16,2012-10-01,2012,0.493,-0.05,10,91.5
16,2012-11-01,2012,0.169,0.03,11,18.1428571428571
16,2012-12-01,2012,0.49,0.46,12,34.5833333333333
16,2013-01-01,2013,0.118,-0.13,1,85.8333333333333
16,2013-02-01,2013,0.375,-0.04,2,9
16,2013-05-01,2013,-0.29,-0.74,5,32.6666666666667
16,2013-07-01,2013,0.122,-0.7,7,15.2142857142857
16,2013-08-01,2013,0.1,-0.32,8,8.83333333333333
16,2013-10-01,2013,0.222,-0.14,10,47.8125
16,2013-11-01,2013,0.462,-0.54,11,47.1428571428571
16,2013-12-01,2013,0.371,-0.01,12,15.6
16,2014-02-01,2014,0.094,-0.37,2,30.5178571428571
16,2014-03-01,2014,0.014,0.54,3,72
16,2014-11-01,2014,0.276,1.24,11,64.6666666666667
16,2015-08-01,2015,0.859,2.6,8,10.4433333333333
425,2007-03-01,2007,0.276,0.15,3,135.258333333333
425,2007-04-01,2007,0.291,0.26,4,311
425,2008-04-01,2008,0.042,-0.93,4,175.5
425,2009-01-01,2009,0.218,-1.32,1,202
425,2009-02-01,2009,0.35,-1.95,2,150.333333333333
425,2009-03-01,2009,0.264,-0.3,3,181
425,2009-04-01,2009,0.319,-0.54,4,118.75
425,2009-05-01,2009,0.471,0.68,5,109
425,2013-04-01,2013,-0.102,-0.13,4,151.5
418,2014-05-01,2014,0.121,0.09,5,102.666666666667
400,2005-12-01,2005,-0.065,-0.2,12,1655
400,2006-05-01,2006,0.005,0.63,5,2460
400,2008-03-01,2008,0.269,-1.24,3,201.17
400,2014-03-01,2014,0.014,0.54,3,225.343333333333
400,2014-07-01,2014,-0.05,0.42,7,62.8533333333333
400,2015-02-01,2015,-0.163,0.14,2,52.7766666666667
20,2005-02-01,2005,-0.374,2.23,2,304.333333333333
20,2006-02-01,2006,-0.117,-0.31,2,224.445833333333
20,2006-05-01,2006,0.005,0.63,5,215
20,2006-06-01,2006,0.148,0.48,6,149.041666666667
20,2006-07-01,2006,0.346,0.64,7,60.6333333333333
20,2006-08-01,2006,0.523,1.02,8,234.093333333333
20,2006-09-01,2006,0.809,0.86,9,148.333333333333
20,2006-10-01,2006,0.948,1.26,10,87.3986111111111
20,2006-11-01,2006,0.763,0.57,11,94.4444444444444
20,2006-12-01,2006,0.395,0.9,12,368.775
20,2007-01-01,2007,0.402,0.88,1,173.511666666667
20,2007-02-01,2007,0.333,0.3,2,229.435
20,2007-03-01,2007,0.276,0.15,3,131.366428571429
20,2007-04-01,2007,0.291,0.26,4,117.714285714286
20,2007-05-01,2007,0.485,0.15,5,107.02380952381
20,2007-06-01,2007,0.242,-0.07,6,82.3839285714286
20,2007-07-01,2007,0.36,0.06,7,65.1805555555556
20,2007-08-01,2007,0.536,-0.48,8,99.3333333333333
20,2007-09-01,2007,0.626,-0.63,9,68.2
20,2007-10-01,2007,0.454,-1.14,10,88.9553571428571
20,2007-11-01,2007,0.25,-1.23,11,101.25
20,2007-12-01,2007,0.006,-1.6,12,31.3333333333333
20,2008-01-01,2008,0.303,-1.75,1,71.4444444444444
20,2008-02-01,2008,0.115,-2.52,2,146.214285714286
20,2008-03-01,2008,0.269,-1.24,3,78.7857142857143
20,2008-04-01,2008,0.042,-0.93,4,142.2
20,2008-05-01,2008,0.397,-0.27,5,20
20,2008-06-01,2008,0.424,-0.46,6,17
20,2008-07-01,2008,0.553,0.02,7,33.1538461538462
20,2008-08-01,2008,0.42,-0.35,8,19.2012987012987
20,2008-09-01,2008,0.477,-0.8,9,58.6
20,2008-10-01,2008,0.413,-0.82,10,114.517857142857
20,2008-12-01,2008,0.176,-1.07,12,146
20,2009-01-01,2009,0.218,-1.32,1,75.1875
20,2009-02-01,2009,0.35,-1.95,2,169
20,2009-03-01,2009,0.264,-0.3,3,132
20,2016-01-01,2016,0.438,2.96,1,41.2222222222222
20,2016-12-01,2016,-0.072,-0.39,12,33.875
338,2003-07-01,2003,0.438,0.23,7,185.9
338,2003-11-01,2003,0.108,0.46,11,206.055833333333
426,2007-04-01,2007,0.291,0.26,4,459
426,2008-04-01,2008,0.042,-0.93,4,1189.5
426,2010-06-01,2010,0.065,-0.69,6,256
426,2011-09-01,2011,0.589,-1.2,9,431.5
426,2013-03-01,2013,0.246,-1.11,3,375.6
426,2013-05-01,2013,-0.29,-0.74,5,730.21
426,2013-06-01,2013,-0.291,-0.78,6,607.05
426,2013-08-01,2013,0.1,-0.32,8,132.52
426,2013-09-01,2013,0.085,-0.18,9,423.295
426,2013-10-01,2013,0.222,-0.14,10,513.93
426,2013-11-01,2013,0.462,-0.54,11,203.16
426,2014-01-01,2014,0.089,-1.26,1,235.04
426,2014-03-01,2014,0.014,0.54,3,94.3
426,2014-04-01,2014,0.136,-0.17,4,153
426,2014-06-01,2014,0.182,0.37,6,242.4
426,2014-07-01,2014,-0.05,0.42,7,56.5475
426,2015-04-01,2015,0.187,0.83,4,146.5
426,2015-05-01,2015,0.453,1.69,5,268.88
426,2016-01-01,2016,0.438,2.96,1,92
426,2016-03-01,2016,0.161,1.23,3,223.02
129,2004-01-01,2004,0.225,0.88,1,234.02
129,2006-09-01,2006,0.809,0.86,9,534.101666666667
129,2008-06-01,2008,0.424,-0.46,6,417.6
129,2008-07-01,2008,0.553,0.02,7,773.858
129,2008-08-01,2008,0.42,-0.35,8,910.968571428571
129,2008-09-01,2008,0.477,-0.8,9,1100.61333333333
129,2008-12-01,2008,0.176,-1.07,12,434.693333333333
129,2009-10-01,2009,0.364,1.83,10,312.325
129,2009-11-01,2009,0.192,1.51,11,380.375
129,2009-12-01,2009,0.384,1.73,12,194.7
129,2010-01-01,2010,0.473,1.62,1,395.16
129,2010-02-01,2010,0.211,1.94,2,281.83
129,2010-03-01,2010,0.628,1.21,3,101.585
129,2010-04-01,2010,0.56,-0.14,4,199.53
129,2010-05-01,2010,0.183,-0.76,5,747.348
129,2010-06-01,2010,0.065,-0.69,6,734.4
129,2010-07-01,2010,0.308,-2.17,7,715.08
129,2010-08-01,2010,0.244,-2.33,8,693.1
129,2010-09-01,2010,0.126,-2.76,9,184.888
129,2010-11-01,2010,-0.213,-1.83,11,203.427142857143
129,2011-01-01,2011,0.373,-2.46,1,453.042857142857
129,2011-02-01,2011,0.421,-3.07,2,350.118333333333
129,2011-03-01,2011,0.538,-2.34,3,446.125714285714
129,2011-05-01,2011,0.126,-0.53,5,406.490416666667
124,2005-02-01,2005,-0.374,2.23,2,256.666666666667
124,2005-03-01,2005,-0.268,0.33,3,279.433333333333
124,2005-04-01,2005,0.278,0.72,4,224.55
124,2005-05-01,2005,0.183,1.08,5,285.8
124,2005-10-01,2005,-0.052,-0.47,10,279.4
124,2005-12-01,2005,-0.065,-0.2,12,149.133333333333
124,2006-02-01,2006,-0.117,-0.31,2,199.688888888889
124,2006-03-01,2006,-0.06,-1,3,163.15
124,2006-04-01,2006,0.181,-0.39,4,228.246666666667
124,2006-05-01,2006,0.005,0.63,5,199.125
124,2007-01-01,2007,0.402,0.88,1,127.93
124,2007-02-01,2007,0.333,0.3,2,180.156666666667
124,2007-03-01,2007,0.276,0.15,3,162.37
124,2007-05-01,2007,0.485,0.15,5,635
124,2008-11-01,2008,0.148,-0.89,11,221
124,2010-03-01,2010,0.628,1.21,3,915
124,2010-04-01,2010,0.56,-0.14,4,82.8333333333333
124,2010-05-01,2010,0.183,-0.76,5,440.75
124,2010-07-01,2010,0.308,-2.17,7,178
124,2010-09-01,2010,0.126,-2.76,9,219.5
124,2010-10-01,2010,-0.053,-2.35,10,156.916666666667
124,2010-11-01,2010,-0.213,-1.83,11,217.444444444444
124,2011-01-01,2011,0.373,-2.46,1,161.166666666667
124,2011-02-01,2011,0.421,-3.07,2,102.583333333333
124,2011-03-01,2011,0.538,-2.34,3,133.785714285714
124,2011-04-01,2011,0.352,-1.69,4,65.9027777777778
124,2012-02-01,2012,0.103,-0.84,2,42
124,2012-04-01,2012,-0.064,-0.08,4,564.5
124,2012-05-01,2012,-0.122,0.06,5,176
124,2012-10-01,2012,0.493,-0.05,10,69.3333333333333
124,2012-11-01,2012,0.169,0.03,11,540
124,2012-12-01,2012,0.49,0.46,12,66
124,2013-01-01,2013,0.118,-0.13,1,33.625
124,2013-02-01,2013,0.375,-0.04,2,468
124,2013-03-01,2013,0.246,-1.11,3,75
124,2013-04-01,2013,-0.102,-0.13,4,180.5625
124,2013-05-01,2013,-0.29,-0.74,5,246
124,2013-10-01,2013,0.222,-0.14,10,173
124,2013-11-01,2013,0.462,-0.54,11,185.5625
124,2013-12-01,2013,0.371,-0.01,12,33
124,2014-01-01,2014,0.089,-1.26,1,38.6666666666667
124,2014-02-01,2014,0.094,-0.37,2,51.8333333333333
124,2014-03-01,2014,0.014,0.54,3,60.6666666666667
124,2014-04-01,2014,0.136,-0.17,4,62.7
124,2014-11-01,2014,0.276,1.24,11,86.125
124,2014-12-01,2014,0.268,0.87,12,160.65
124,2015-02-01,2015,-0.163,0.14,2,53.5285714285714
124,2015-03-01,2015,-0.076,0.91,3,81.3625
124,2015-04-01,2015,0.187,0.83,4,34.5982142857143
124,2015-05-01,2015,0.453,1.69,5,26.8888888888889
124,2015-06-01,2015,0.498,1.53,6,33
124,2015-11-01,2015,0.602,1.99,11,33.5714285714286
124,2015-12-01,2015,0.492,1.91,12,53.3333333333333
124,2016-01-01,2016,0.438,2.96,1,45.2071428571429
124,2016-02-01,2016,0.069,3.05,2,42.875
124,2016-03-01,2016,0.161,1.23,3,66.9873015873016
124,2016-04-01,2016,0.341,1.78,4,39.5555555555556
35,2014-01-01,2014,0.089,-1.26,1,494
35,2014-02-01,2014,0.094,-0.37,2,42.9833333333333
35,2014-03-01,2014,0.014,0.54,3,89.3875
35,2014-08-01,2014,-0.075,0.7,8,40.8380952380952
35,2014-09-01,2014,0.246,0.97,9,27.9583333333333
35,2014-10-01,2014,0.505,0.76,10,74.3222222222222
35,2014-11-01,2014,0.276,1.24,11,64.1587301587302
35,2015-01-01,2015,0.076,0.94,1,91.475
35,2015-02-01,2015,-0.163,0.14,2,29.7
35,2015-03-01,2015,-0.076,0.91,3,46.25
35,2015-04-01,2015,0.187,0.83,4,55.9166666666667
35,2015-05-01,2015,0.453,1.69,5,90.6
394,2006-03-01,2006,-0.06,-1,3,680
394,2006-05-01,2006,0.005,0.63,5,137.5
394,2008-10-01,2008,0.413,-0.82,10,44.3333333333333
394,2008-11-01,2008,0.148,-0.89,11,191.833333333333
394,2009-02-01,2009,0.35,-1.95,2,358.130555555556
394,2009-03-01,2009,0.264,-0.3,3,265.776666666667
394,2009-05-01,2009,0.471,0.68,5,290.75
394,2009-06-01,2009,0.305,0.64,6,474.166666666667
394,2009-08-01,2009,0.196,1.02,8,869
394,2009-09-01,2009,0.282,0.35,9,410
394,2009-11-01,2009,0.192,1.51,11,429.613333333333
394,2010-07-01,2010,0.308,-2.17,7,390.28
394,2011-07-01,2011,0.533,-0.81,7,232.5
394,2011-08-01,2011,0.646,-0.77,8,127.833333333333
394,2011-12-01,2011,0.099,-2.37,12,125.666666666667
394,2012-01-01,2012,0.227,-1.3,1,189
394,2012-02-01,2012,0.103,-0.84,2,189.833333333333
394,2012-03-01,2012,0.196,-0.85,3,546.666666666667
394,2012-04-01,2012,-0.064,-0.08,4,466.5
394,2012-05-01,2012,-0.122,0.06,5,59
394,2012-06-01,2012,0.218,0.56,6,145.75
394,2012-07-01,2012,0.856,0.62,7,133.5
394,2012-09-01,2012,0.842,0.24,9,50.3233333333333
394,2012-11-01,2012,0.169,0.03,11,86.3333333333333
394,2013-02-01,2013,0.375,-0.04,2,1036
394,2013-03-01,2013,0.246,-1.11,3,576.666666666667
394,2013-04-01,2013,-0.102,-0.13,4,412.944444444444
394,2013-06-01,2013,-0.291,-0.78,6,184.861111111111
394,2013-08-01,2013,0.1,-0.32,8,57.5666666666667
394,2013-09-01,2013,0.085,-0.18,9,105.666666666667
394,2013-10-01,2013,0.222,-0.14,10,241.666666666667
394,2013-11-01,2013,0.462,-0.54,11,337.166666666667
394,2013-12-01,2013,0.371,-0.01,12,142.75
394,2014-01-01,2014,0.089,-1.26,1,164
394,2014-02-01,2014,0.094,-0.37,2,935.375
394,2014-03-01,2014,0.014,0.54,3,275.333333333333
394,2014-04-01,2014,0.136,-0.17,4,302.666666666667
394,2014-05-01,2014,0.121,0.09,5,288.666666666667
394,2014-07-01,2014,-0.05,0.42,7,185
394,2014-08-01,2014,-0.075,0.7,8,248.125
394,2014-09-01,2014,0.246,0.97,9,150
394,2014-10-01,2014,0.505,0.76,10,155.4
394,2015-01-01,2015,0.076,0.94,1,109.25
394,2015-02-01,2015,-0.163,0.14,2,157.333333333333
394,2015-03-01,2015,-0.076,0.91,3,893
394,2015-04-01,2015,0.187,0.83,4,253.111111111111
394,2015-05-01,2015,0.453,1.69,5,115.208333333333
394,2015-06-01,2015,0.498,1.53,6,506.388888888889
394,2015-07-01,2015,0.529,2.34,7,110.693333333333
394,2015-08-01,2015,0.859,2.6,8,163.406666666667
394,2015-09-01,2015,0.677,2.92,9,288.25
394,2015-10-01,2015,0.861,2.77,10,309.833333333333
394,2015-12-01,2015,0.492,1.91,12,130.466666666667
394,2016-01-01,2016,0.438,2.96,1,316
394,2016-02-01,2016,0.069,3.05,2,379.666666666667
394,2016-03-01,2016,0.161,1.23,3,216.444444444444
394,2016-04-01,2016,0.341,1.78,4,230.443333333333
394,2016-06-01,2016,-0.227,-0.4,6,166.333333333333
394,2016-07-01,2016,-0.433,-0.56,7,181
394,2016-08-01,2016,-0.142,-0.93,8,35.5833333333333
394,2016-09-01,2016,-0.046,-1.25,9,276
394,2016-10-01,2016,0.02,-0.25,10,127.666666666667
394,2016-12-01,2016,-0.072,-0.39,12,374.333333333333
45,2013-09-01,2013,0.085,-0.18,9,315.333333333333
109,2008-08-01,2008,0.42,-0.35,8,216.845
109,2013-10-01,2013,0.222,-0.14,10,61.2678571428571
109,2014-01-01,2014,0.089,-1.26,1,90.6666666666667
109,2014-03-01,2014,0.014,0.54,3,73.652380952381
109,2014-04-01,2014,0.136,-0.17,4,100.416666666667
109,2014-05-01,2014,0.121,0.09,5,44.4583333333333
109,2014-06-01,2014,0.182,0.37,6,37
109,2014-07-01,2014,-0.05,0.42,7,34.9285714285714
109,2014-08-01,2014,-0.075,0.7,8,30.2857142857143
109,2014-09-01,2014,0.246,0.97,9,33.6444444444444
109,2014-10-01,2014,0.505,0.76,10,80.7142857142857
109,2014-11-01,2014,0.276,1.24,11,54.8333333333333
109,2014-12-01,2014,0.268,0.87,12,57.8541666666667
109,2015-01-01,2015,0.076,0.94,1,32.7142857142857
109,2015-02-01,2015,-0.163,0.14,2,35.1428571428571
109,2015-03-01,2015,-0.076,0.91,3,41.25
109,2015-04-01,2015,0.187,0.83,4,64.4285714285714
109,2015-05-01,2015,0.453,1.69,5,59.4642857142857
109,2015-06-01,2015,0.498,1.53,6,21.4431818181818
109,2015-07-01,2015,0.529,2.34,7,40
109,2015-08-01,2015,0.859,2.6,8,21.8
109,2016-07-01,2016,-0.433,-0.56,7,24.6
109,2016-08-01,2016,-0.142,-0.93,8,29.25
109,2016-09-01,2016,-0.046,-1.25,9,68.1666666666667
109,2016-10-01,2016,0.02,-0.25,10,86
96,2006-07-01,2006,0.346,0.64,7,245
88,2006-03-01,2006,-0.06,-1,3,201.651666666667
88,2006-04-01,2006,0.181,-0.39,4,192.579166666667
88,2006-05-01,2006,0.005,0.63,5,206.333333333333
88,2006-06-01,2006,0.148,0.48,6,52.6666666666667
88,2006-07-01,2006,0.346,0.64,7,86.6666666666667
88,2006-08-01,2006,0.523,1.02,8,160.333333333333
88,2006-09-01,2006,0.809,0.86,9,152.6
88,2007-08-01,2007,0.536,-0.48,8,174
88,2008-07-01,2008,0.553,0.02,7,44.4
88,2008-08-01,2008,0.42,-0.35,8,15.2857142857143
88,2008-09-01,2008,0.477,-0.8,9,191.75
88,2008-10-01,2008,0.413,-0.82,10,99.3333333333333
88,2009-02-01,2009,0.35,-1.95,2,175.333333333333
88,2009-03-01,2009,0.264,-0.3,3,96.9333333333333
88,2009-04-01,2009,0.319,-0.54,4,113.675
88,2009-05-01,2009,0.471,0.68,5,32.75
253,2006-08-01,2006,0.523,1.02,8,119.94
253,2006-09-01,2006,0.809,0.86,9,50.125
28,2006-05-01,2006,0.005,0.63,5,195.79
28,2006-08-01,2006,0.523,1.02,8,41.774
28,2007-05-01,2007,0.485,0.15,5,176.3
28,2007-06-01,2007,0.242,-0.07,6,111.642
28,2007-08-01,2007,0.536,-0.48,8,135.97
28,2007-10-01,2007,0.454,-1.14,10,523.7
28,2008-02-01,2008,0.115,-2.52,2,20.026
28,2008-03-01,2008,0.269,-1.24,3,45
28,2008-04-01,2008,0.042,-0.93,4,59.83
28,2008-05-01,2008,0.397,-0.27,5,39.9714285714286
28,2008-06-01,2008,0.424,-0.46,6,125.68
459,2009-04-01,2009,0.319,-0.54,4,205.35
459,2011-11-01,2011,0.601,-1.4,11,48
459,2011-12-01,2011,0.099,-2.37,12,15.1666666666667
140,2007-04-01,2007,0.291,0.26,4,55.3333333333333
140,2008-05-01,2008,0.397,-0.27,5,297
140,2008-06-01,2008,0.424,-0.46,6,503.333333333333
140,2009-02-01,2009,0.35,-1.95,2,326
189,2012-02-01,2012,0.103,-0.84,2,141
287,2008-11-01,2008,0.148,-0.89,11,411.35
287,2009-01-01,2009,0.218,-1.32,1,221.6
287,2009-03-01,2009,0.264,-0.3,3,201.55
287,2009-05-01,2009,0.471,0.68,5,86.1
287,2009-06-01,2009,0.305,0.64,6,127.506666666667
287,2010-05-01,2010,0.183,-0.76,5,151.576666666667
287,2010-09-01,2010,0.126,-2.76,9,255.29
287,2013-05-01,2013,-0.29,-0.74,5,21.6666666666667
287,2013-11-01,2013,0.462,-0.54,11,68.5
287,2014-03-01,2014,0.014,0.54,3,60
243,2007-09-01,2007,0.626,-0.63,9,527.2
243,2007-10-01,2007,0.454,-1.14,10,483.010833333333
243,2007-11-01,2007,0.25,-1.23,11,497
243,2008-01-01,2008,0.303,-1.75,1,172.5
243,2008-05-01,2008,0.397,-0.27,5,1245.01
243,2008-06-01,2008,0.424,-0.46,6,635.435
243,2009-11-01,2009,0.192,1.51,11,54
243,2009-12-01,2009,0.384,1.73,12,345
243,2013-05-01,2013,-0.29,-0.74,5,53.3
243,2013-10-01,2013,0.222,-0.14,10,39
243,2013-11-01,2013,0.462,-0.54,11,55
243,2014-01-01,2014,0.089,-1.26,1,123.15
243,2014-09-01,2014,0.246,0.97,9,33
243,2014-12-01,2014,0.268,0.87,12,51
147,2007-11-01,2007,0.25,-1.23,11,455.153888888889
147,2007-12-01,2007,0.006,-1.6,12,365.65
147,2008-02-01,2008,0.115,-2.52,2,127.886666666667
147,2008-03-01,2008,0.269,-1.24,3,297.991666666667
147,2008-12-01,2008,0.176,-1.07,12,174.56
147,2009-01-01,2009,0.218,-1.32,1,212.511
147,2009-02-01,2009,0.35,-1.95,2,436.193333333333
147,2009-03-01,2009,0.264,-0.3,3,217.492857142857
147,2009-04-01,2009,0.319,-0.54,4,451.161666666667
147,2009-05-01,2009,0.471,0.68,5,344.011
147,2009-06-01,2009,0.305,0.64,6,401.5425
147,2009-07-01,2009,0.115,0.63,7,316.5075
147,2009-08-01,2009,0.196,1.02,8,411.26
147,2009-10-01,2009,0.364,1.83,10,558.471428571429
147,2009-11-01,2009,0.192,1.51,11,254.042857142857
147,2009-12-01,2009,0.384,1.73,12,290.4
147,2010-01-01,2010,0.473,1.62,1,221.1
147,2010-02-01,2010,0.211,1.94,2,269.44
147,2010-03-01,2010,0.628,1.21,3,260.556666666667
147,2010-04-01,2010,0.56,-0.14,4,450.828333333333
147,2010-05-01,2010,0.183,-0.76,5,338.93
147,2010-07-01,2010,0.308,-2.17,7,304.125
147,2010-10-01,2010,-0.053,-2.35,10,244.353333333333
147,2010-11-01,2010,-0.213,-1.83,11,226.85
147,2011-01-01,2011,0.373,-2.46,1,439.24
147,2011-02-01,2011,0.421,-3.07,2,343.425
147,2011-03-01,2011,0.538,-2.34,3,473.8825
147,2011-05-01,2011,0.126,-0.53,5,256.064166666667
147,2011-06-01,2011,0.261,-0.23,6,1733.3
147,2011-09-01,2011,0.589,-1.2,9,288.4
147,2011-11-01,2011,0.601,-1.4,11,203.6
147,2011-12-01,2011,0.099,-2.37,12,174.015
147,2012-01-01,2012,0.227,-1.3,1,159.4
147,2012-03-01,2012,0.196,-0.85,3,159.423333333333
147,2012-04-01,2012,-0.064,-0.08,4,177.164444444444
147,2012-06-01,2012,0.218,0.56,6,150.3925
147,2012-07-01,2012,0.856,0.62,7,136.615
147,2012-11-01,2012,0.169,0.03,11,214.05
147,2013-02-01,2013,0.375,-0.04,2,361.2925
147,2013-03-01,2013,0.246,-1.11,3,187.166666666667
147,2013-04-01,2013,-0.102,-0.13,4,285.666666666667
147,2013-05-01,2013,-0.29,-0.74,5,255.0825
147,2013-06-01,2013,-0.291,-0.78,6,169.046666666667
147,2013-07-01,2013,0.122,-0.7,7,284.3
147,2013-08-01,2013,0.1,-0.32,8,73.925
147,2013-10-01,2013,0.222,-0.14,10,279.666666666667
147,2013-11-01,2013,0.462,-0.54,11,188.933333333333
147,2014-02-01,2014,0.094,-0.37,2,84.25
147,2014-04-01,2014,0.136,-0.17,4,90.1366666666667
147,2014-05-01,2014,0.121,0.09,5,181.5625
147,2014-07-01,2014,-0.05,0.42,7,96.8733333333333
147,2014-11-01,2014,0.276,1.24,11,363.48
147,2014-12-01,2014,0.268,0.87,12,322.7
147,2015-04-01,2015,0.187,0.83,4,212.47
147,2015-06-01,2015,0.498,1.53,6,161.85
147,2015-08-01,2015,0.859,2.6,8,127.85
147,2015-09-01,2015,0.677,2.92,9,281.25
147,2015-10-01,2015,0.861,2.77,10,601
147,2016-01-01,2016,0.438,2.96,1,245.4
147,2016-03-01,2016,0.161,1.23,3,207.5
471,2009-03-01,2009,0.264,-0.3,3,269.585
471,2009-04-01,2009,0.319,-0.54,4,301.508
471,2009-05-01,2009,0.471,0.68,5,234.527
471,2009-06-01,2009,0.305,0.64,6,196.242
471,2009-08-01,2009,0.196,1.02,8,311.866666666667
471,2009-09-01,2009,0.282,0.35,9,252.5
471,2009-10-01,2009,0.364,1.83,10,409.666666666667
471,2009-11-01,2009,0.192,1.51,11,259.575
471,2009-12-01,2009,0.384,1.73,12,316.76
471,2010-01-01,2010,0.473,1.62,1,344.45
471,2010-02-01,2010,0.211,1.94,2,457.803333333333
471,2010-04-01,2010,0.56,-0.14,4,754.95
471,2010-05-01,2010,0.183,-0.76,5,510.39
471,2010-06-01,2010,0.065,-0.69,6,619.865
471,2010-07-01,2010,0.308,-2.17,7,222.016666666667
471,2010-09-01,2010,0.126,-2.76,9,282.83
471,2010-11-01,2010,-0.213,-1.83,11,246.754
471,2011-01-01,2011,0.373,-2.46,1,530.7
471,2011-02-01,2011,0.421,-3.07,2,322.716666666667
280,2010-02-01,2010,0.211,1.94,2,38.9
280,2011-09-01,2011,0.589,-1.2,9,199.77
280,2012-07-01,2012,0.856,0.62,7,10.5
280,2012-10-01,2012,0.493,-0.05,10,83.3333333333333
280,2013-04-01,2013,-0.102,-0.13,4,144.578333333333
280,2013-07-01,2013,0.122,-0.7,7,70.4333333333333
280,2013-09-01,2013,0.085,-0.18,9,107.166666666667
280,2013-10-01,2013,0.222,-0.14,10,81.6666666666667
280,2013-11-01,2013,0.462,-0.54,11,117.666666666667
280,2013-12-01,2013,0.371,-0.01,12,66
280,2014-01-01,2014,0.089,-1.26,1,87.5
280,2014-02-01,2014,0.094,-0.37,2,116.666666666667
280,2014-03-01,2014,0.014,0.54,3,109.75
280,2014-04-01,2014,0.136,-0.17,4,109.458333333333
280,2014-05-01,2014,0.121,0.09,5,83.5
461,2016-02-01,2016,0.069,3.05,2,279.666666666667
351,2011-12-01,2011,0.099,-2.37,12,145.666666666667
351,2012-02-01,2012,0.103,-0.84,2,262.333333333333
351,2012-03-01,2012,0.196,-0.85,3,363
351,2012-06-01,2012,0.218,0.56,6,190.333333333333
351,2012-07-01,2012,0.856,0.62,7,777
351,2012-09-01,2012,0.842,0.24,9,222.583333333333
351,2012-10-01,2012,0.493,-0.05,10,108.333333333333
351,2013-01-01,2013,0.118,-0.13,1,201.5
351,2013-02-01,2013,0.375,-0.04,2,827
351,2013-05-01,2013,-0.29,-0.74,5,245.666666666667
351,2013-06-01,2013,-0.291,-0.78,6,275.666666666667
351,2013-07-01,2013,0.122,-0.7,7,105.222222222222
351,2013-08-01,2013,0.1,-0.32,8,206.5
351,2013-09-01,2013,0.085,-0.18,9,352
351,2013-10-01,2013,0.222,-0.14,10,212.166666666667
351,2013-11-01,2013,0.462,-0.54,11,243.444444444444
351,2013-12-01,2013,0.371,-0.01,12,248.5
351,2014-01-01,2014,0.089,-1.26,1,265.466666666667
351,2014-02-01,2014,0.094,-0.37,2,602.333333333333
351,2014-03-01,2014,0.014,0.54,3,339.722222222222
351,2014-04-01,2014,0.136,-0.17,4,225.07
351,2014-05-01,2014,0.121,0.09,5,203.222222222222
351,2014-06-01,2014,0.182,0.37,6,230.333333333333
351,2014-07-01,2014,-0.05,0.42,7,140.333333333333
351,2014-08-01,2014,-0.075,0.7,8,36.3333333333333
351,2014-09-01,2014,0.246,0.97,9,136.466666666667
351,2014-10-01,2014,0.505,0.76,10,119.666666666667
351,2014-11-01,2014,0.276,1.24,11,322.111111111111
351,2015-01-01,2015,0.076,0.94,1,118.833333333333
351,2015-02-01,2015,-0.163,0.14,2,252.125
351,2015-03-01,2015,-0.076,0.91,3,197.333333333333
351,2015-04-01,2015,0.187,0.83,4,304.166666666667
351,2015-05-01,2015,0.453,1.69,5,205
351,2015-06-01,2015,0.498,1.53,6,244.666666666667
351,2015-07-01,2015,0.529,2.34,7,127.166666666667
351,2015-08-01,2015,0.859,2.6,8,55.3333333333333
351,2015-09-01,2015,0.677,2.92,9,139.113333333333
351,2015-10-01,2015,0.861,2.77,10,158.311111111111
351,2015-11-01,2015,0.602,1.99,11,802
351,2015-12-01,2015,0.492,1.91,12,139
351,2016-01-01,2016,0.438,2.96,1,141.333333333333
351,2016-02-01,2016,0.069,3.05,2,170.111111111111
351,2016-03-01,2016,0.161,1.23,3,239.444444444444
351,2016-04-01,2016,0.341,1.78,4,232.833333333333
351,2016-05-01,2016,0.106,0.07,5,389
351,2016-06-01,2016,-0.227,-0.4,6,240.25
351,2016-08-01,2016,-0.142,-0.93,8,255.5
351,2016-09-01,2016,-0.046,-1.25,9,98.1666666666667
351,2016-10-01,2016,0.02,-0.25,10,313.5
351,2016-12-01,2016,-0.072,-0.39,12,300.333333333333
498,2009-09-01,2009,0.282,0.35,9,535
498,2009-10-01,2009,0.364,1.83,10,391.6
336,2010-04-01,2010,0.56,-0.14,4,186
336,2010-10-01,2010,-0.053,-2.35,10,699.944444444444
283,2009-10-01,2009,0.364,1.83,10,825.01
283,2009-11-01,2009,0.192,1.51,11,1068
283,2009-12-01,2009,0.384,1.73,12,92.175
283,2010-03-01,2010,0.628,1.21,3,14.2666666666667
